Groupe	taille moy du groupe (ac.a)	taille moy LJ	taille moy GM	taille moy LA	taille moy MT	taille moy PV
OG0006241	213.44444444444446	0	216.5	215.0	216.5	210.0
OG0006242	138.11111111111111	130.0	128.0	129.0	129.0	157.0
OG0006243	188.55555555555554	110.5	214.0	205.0	210.0	213.0
OG0006244	209.44444444444446	214.0	224.0	0	193.0	210.0
OG0006245	522.5555555555555	486.0	523.5	754.0	471.0	517.0
OG0006246	338.0	276.5	365.0	353.0	356.0	347.0
OG0006247	190.0	185.0	180.33333333333334	0	196.0	203.5
OG0006248	92.44444444444444	73.0	121.33333333333333	85.0	69.0	84.0
OG0006249	146.0	141.0	157.0	0	154.0	135.66666666666666
OG0006250	248.33333333333334	231.33333333333334	257.75	257.0	0	253.0
OG0006251	179.55555555555554	171.0	187.75	186.0	179.0	164.5
OG0006252	339.22222222222223	334.0	339.0	0	327.0	358.0
OG0006253	417.8888888888889	434.0	307.6666666666667	485.0	476.6666666666667	489.0
OG0006254	1115.111111111111	1137.0	1137.3333333333333	1139.0	1111.5	1062.5
OG0006255	399.6666666666667	0	398.0	398.0	421.0	394.0
OG0006256	324.77777777777777	0	334.1666666666667	280.0	351.0	287.0
OG0006257	650.6666666666666	651.0	650.0	0	652.5	649.5
OG0006258	254.22222222222223	267.0	269.3333333333333	206.0	267.0	267.0
OG0006259	65.22222222222223	80.0	67.0	56.0	68.66666666666667	66.0
OG0006260	221.77777777777777	194.0	222.0	248.0	248.0	252.0
OG0006261	913.5555555555555	897.0	919.25	959.0	0	896.3333333333334
OG0006262	123.11111111111111	124.5	123.0	98.0	131.5	129.0
OG0006263	601.6666666666666	633.0	584.4	619.0	613.0	628.0
OG0006264	106.44444444444444	119.6	123.0	90.5	56.0	0
OG0006265	364.1111111111111	372.5	349.0	0	395.0	392.0
OG0006266	620.2222222222222	312.0	628.5	831.0	806.0	807.0
OG0006267	145.44444444444446	123.5	148.0	145.0	151.0	161.0
OG0006268	100.77777777777777	100.0	100.0	85.0	118.5	100.0
OG0006269	1717.2222222222222	1004.0	1816.0	1781.0	1806.25	1813.0
OG0006270	316.44444444444446	280.0	318.5	328.0	357.0	329.0
OG0006271	317.55555555555554	297.3333333333333	357.5	0	0	359.0
OG0006272	102.66666666666667	107.0	101.8	101.0	104.0	103.0
OG0006273	152.22222222222223	144.0	153.6	149.0	157.0	152.0
OG0006274	188.33333333333334	195.0	192.66666666666666	180.33333333333334	194.0	187.0
OG0006275	187.0	159.5	188.33333333333334	214.0	194.0	197.0
OG0006276	116.77777777777777	0	77.0	0	140.33333333333334	55.0
OG0006277	193.77777777777777	198.0	185.0	196.75	193.0	196.0
OG0006278	455.55555555555554	281.0	487.6666666666667	641.0	476.5	481.0
OG0006279	481.8888888888889	500.0	490.3333333333333	439.0	468.0	495.5
OG0006280	334.6666666666667	342.0	355.3333333333333	302.6666666666667	338.0	358.0
OG0006281	675.0	561.6666666666666	680.6666666666666	728.0	888.0	732.0
OG0006282	522.0	394.0	461.6666666666667	0	475.5	787.0
OG0006283	154.88888888888889	141.66666666666666	164.33333333333334	113.0	179.0	184.0
OG0006284	310.44444444444446	272.0	312.6666666666667	0	316.0	317.0
OG0006285	981.1111111111111	807.0	1029.0	0	1030.6666666666667	1033.0
OG0006286	436.44444444444446	262.5	484.0	463.0	493.5	501.0
OG0006287	74.44444444444444	80.5	74.0	0	75.0	69.0
OG0006288	336.6666666666667	111.33333333333333	439.5	438.0	470.5	438.0
OG0006289	356.0	368.0	346.6666666666667	346.5	361.0	374.0
OG0006290	94.0	93.0	90.66666666666667	100.0	94.5	96.0
OG0006291	569.2222222222222	506.0	576.25	0	576.5	579.5
OG0006292	95.66666666666667	97.0	92.75	98.0	101.0	93.0
OG0006293	269.8888888888889	260.0	270.3333333333333	269.0	273.5	271.0
OG0006294	149.44444444444446	123.0	159.5	0	133.0	132.0
OG0006295	191.66666666666666	211.0	192.0	177.5	0	209.0
OG0006296	396.1111111111111	417.0	408.0	335.0	384.5	405.5
OG0006297	779.3333333333334	772.0	792.0	766.0	768.5	781.5
OG0006298	372.8888888888889	377.0	377.5	364.3333333333333	379.0	375.0
OG0006299	177.66666666666666	120.0	248.0	0	124.0	185.5
OG0006300	1033.4444444444443	868.0	1091.6666666666667	1096.0	1101.0	987.0
OG0006301	1836.111111111111	1866.0	1870.0	1841.0	1803.5	1864.0
OG0006302	202.11111111111111	190.5	203.0	201.5	208.5	212.0
OG0006303	476.1111111111111	443.5	475.0	689.0	439.0	440.5
OG0006304	514.8888888888889	341.0	527.0	430.0	711.0	703.0
OG0006305	226.33333333333334	243.0	224.75	246.0	251.0	199.0
OG0006306	122.22222222222223	115.0	126.0	0	120.0	127.0
OG0006307	506.3333333333333	0	505.5	0	506.0	507.0
OG0006308	604.0	587.0	595.0	585.5	595.5	652.5
OG0006309	650.0	571.3333333333334	693.0	666.0	698.0	693.0
OG0006310	429.55555555555554	371.0	436.0	0	448.0	496.0
OG0006311	811.1111111111111	741.5	827.2	0	819.0	862.0
OG0006312	185.77777777777777	186.0	185.25	0	187.5	184.0
OG0006313	120.77777777777777	127.0	118.75	98.0	127.0	133.0
OG0006314	163.11111111111111	0	169.25	161.0	155.5	159.5
OG0006315	563.2222222222222	564.5	562.3333333333334	0	563.5	563.0
OG0006316	414.1111111111111	429.0	412.6666666666667	379.0	410.0	432.0
OG0006317	444.1111111111111	506.0	357.8	635.0	483.0	584.0
OG0006318	279.22222222222223	266.5	283.0	282.0	270.5	295.5
OG0006319	385.44444444444446	382.5	356.6666666666667	0	435.0	382.0
OG0006320	129.33333333333334	153.0	171.5	0	171.0	86.0
OG0006321	396.77777777777777	371.0	411.3333333333333	390.0	405.0	400.0
OG0006322	458.77777777777777	469.5	606.0	0	334.5	640.0
OG0006323	109.44444444444444	103.0	117.0	0	104.5	102.5
OG0006324	287.6666666666667	310.0	291.75	179.0	312.0	310.5
OG0006325	458.0	333.0	497.5	0	502.0	482.0
OG0006326	660.6666666666666	426.0	664.75	733.0	720.5	687.0
OG0006327	397.55555555555554	206.0	410.4	0	486.0	417.0
OG0006328	441.55555555555554	443.0	441.3333333333333	0	441.0	441.0
OG0006329	231.44444444444446	232.0	231.0	0	234.0	231.0
OG0006330	333.22222222222223	191.0	362.0	325.0	406.0	400.0
OG0006331	1229.6666666666667	1282.0	1304.6666666666667	1124.5	1368.0	1127.0
OG0006332	111.55555555555556	0	185.0	0	90.57142857142857	0
OG0006333	556.8888888888889	496.0	504.3333333333333	675.0	669.0	667.0
OG0006334	351.44444444444446	362.0	362.0	0	343.0	362.0
OG0006335	169.77777777777777	169.0	170.0	0	170.0	170.0
OG0006336	146.55555555555554	0	146.0	0	144.0	155.0
OG0006337	441.44444444444446	265.5	500.6666666666667	0	467.5	502.5
OG0006338	309.22222222222223	205.0	314.75	0	391.0	268.5
OG0006339	419.55555555555554	362.0	464.0	470.0	466.0	464.0
OG0006340	1061.2222222222222	850.0	1101.3333333333333	0	1138.0	1133.0
OG0006341	325.3333333333333	416.0	225.0	0	490.0	353.0
OG0006342	272.0	253.5	272.0	0	287.5	275.0
OG0006343	484.22222222222223	0	507.6666666666667	439.0	510.0	482.3333333333333
OG0006344	398.6666666666667	406.6666666666667	396.6666666666667	392.0	391.0	395.0
OG0006345	488.0	571.0	467.0	523.0	507.0	416.0
OG0006346	328.0	342.0	325.6	0	338.0	322.0
OG0006347	187.22222222222223	189.0	182.75	0	183.5	199.0
OG0006348	297.8888888888889	203.0	312.25	0	307.0	307.5
OG0006349	671.8888888888889	628.5	708.5	608.0	722.0	713.0
OG0006350	448.77777777777777	416.0	479.5	436.0	462.5	443.5
OG0006351	184.22222222222223	201.0	156.5	203.0	268.5	101.5
OG0006352	477.0	462.0	492.0	427.0	502.0	492.0
OG0006353	161.55555555555554	168.0	178.0	97.0	153.0	162.0
OG0006354	1116.5555555555557	0	1086.5	0	1127.8	1118.5
OG0006355	920.6666666666666	865.0	918.25	916.0	909.0	1007.0
OG0006356	583.2222222222222	602.0	599.6666666666666	548.0	558.5	591.5
OG0006357	502.1111111111111	489.0	514.5	486.5	508.5	505.5
OG0006358	187.0	192.0	182.66666666666666	0	188.0	191.0
OG0006359	998.1111111111111	650.0	1025.6	1105.0	1048.0	1052.0
OG0006360	205.55555555555554	181.0	224.5	220.0	209.0	220.0
OG0006361	933.6666666666666	989.0	946.3333333333334	946.0	880.0	989.0
OG0006362	93.0	92.0	91.5	0	112.0	63.0
OG0006363	552.4444444444445	554.0	553.0	0	554.0	550.75
OG0006364	527.0	465.5	547.5	542.0	542.3333333333334	548.0
OG0006365	275.1111111111111	157.0	266.0	326.0	304.6666666666667	281.0
OG0006366	619.2222222222222	625.0	625.0	606.0	637.0	612.0
OG0006367	263.77777777777777	269.0	271.5	243.0	268.0	270.0
OG0006368	1338.111111111111	1380.0	1260.75	0	1673.0	1283.5
OG0006369	333.55555555555554	246.0	335.5	0	516.0	269.0
OG0006370	490.8888888888889	480.0	487.0	501.0	497.5	490.5
OG0006371	229.77777777777777	255.0	268.2	0	157.33333333333334	0
OG0006372	260.44444444444446	263.0	261.6666666666667	0	262.5	254.0
OG0006373	350.44444444444446	350.0	351.0	0	350.0	350.5
OG0006374	301.77777777777777	286.0	301.5	294.5	294.6666666666667	354.0
OG0006375	359.55555555555554	351.5	352.0	388.0	369.0	360.0
OG0006376	232.11111111111111	215.5	234.66666666666666	241.0	240.0	236.5
OG0006377	298.22222222222223	272.0	322.25	265.0	272.0	293.0
OG0006378	312.77777777777777	344.0	310.5	330.0	287.0	315.0
OG0006379	555.8888888888889	518.5	548.5	605.0	613.0	614.0
OG0006380	57.333333333333336	45.0	58.0	63.0	60.0	56.0
OG0006381	81.55555555555556	82.0	82.0	81.0	80.5	82.0
OG0006382	346.77777777777777	345.5	379.0	0	322.5	382.0
OG0006383	463.44444444444446	280.5	566.5	730.0	802.0	384.0
OG0006384	332.0	328.5	333.0	343.0	328.0	333.0
OG0006385	663.0	655.0	659.6666666666666	0	677.0	659.6666666666666
OG0006386	581.3333333333334	665.0	552.3333333333334	612.0	530.5	572.0
OG0006387	310.22222222222223	240.0	301.5	461.0	297.0	300.0
OG0006388	822.5555555555555	837.0	835.0	840.0	805.25	833.0
OG0006389	182.66666666666666	145.33333333333334	245.0	182.0	172.0	182.0
OG0006390	423.6666666666667	401.6666666666667	443.0	0	425.3333333333333	446.0
OG0006391	182.11111111111111	179.0	194.0	0	165.0	182.0
OG0006392	174.33333333333334	114.0	107.0	0	225.4	0
OG0006393	151.0	151.0	151.0	151.0	151.0	151.0
OG0006394	498.8888888888889	498.0	500.0	501.0	496.0	498.3333333333333
OG0006395	354.44444444444446	374.5	331.0	0	402.0	348.6666666666667
OG0006396	883.7777777777778	896.0	885.5	889.0	891.0	860.0
OG0006397	544.0	568.5	577.0	0	506.0	581.0
OG0006398	116.22222222222223	47.0	121.0	0	136.0	92.0
OG0006399	155.0	155.0	155.0	0	155.0	155.0
OG0006400	282.3333333333333	301.0	279.75	271.0	288.0	281.0
OG0006401	813.5555555555555	808.0	814.6666666666666	0	820.5	810.5
OG0006402	148.66666666666666	151.0	160.0	162.0	127.0	150.0
OG0006403	475.55555555555554	445.5	479.6666666666667	0	485.5	489.5
OG0006404	586.2222222222222	539.5	537.0	984.0	539.0	522.0
OG0006405	350.6666666666667	356.0	354.5	363.0	325.0	397.0
OG0006406	557.2222222222222	113.0	612.75	0	0	0
OG0006407	193.77777777777777	191.5	192.0	0	200.0	194.0
OG0006408	575.2222222222222	654.0	560.0	649.0	538.0	552.0
OG0006409	971.4444444444445	1098.0	893.75	0	1072.0	963.0
OG0006410	1062.2222222222222	1084.0	1084.0	925.0	1084.0	1071.6666666666667
OG0006411	463.0	470.0	471.0	0	416.0	463.0
OG0006412	899.3333333333334	700.5	882.3333333333334	0	1017.5	1005.5
OG0006413	252.55555555555554	284.0	271.4	257.5	0	117.0
OG0006414	283.44444444444446	288.0	287.0	0	275.0	288.0
OG0006415	230.33333333333334	229.0	231.33333333333334	230.0	230.0	230.0
OG0006416	485.3333333333333	421.6666666666667	518.0	0	513.0	520.5
OG0006417	611.8888888888889	551.0	606.3333333333334	0	675.0	615.5
OG0006418	942.3333333333334	1084.0	886.1666666666666	0	0	1040.0
OG0006419	513.8888888888889	418.0	510.0	0	535.0	536.0
OG0006420	153.0	155.0	150.66666666666666	155.0	155.0	153.33333333333334
OG0006421	315.1111111111111	347.0	317.3333333333333	288.0	317.0	307.5
OG0006422	334.3333333333333	407.0	340.0	0	0	155.0
OG0006423	193.44444444444446	175.5	204.75	0	182.0	207.0
OG0006424	348.1111111111111	177.5	386.0	397.0	409.0	395.5
OG0006425	142.88888888888889	143.0	143.33333333333334	0	144.5	141.33333333333334
OG0006426	707.5555555555555	560.0	773.5	0	693.0	768.0
OG0006427	117.33333333333333	147.0	120.75	0	115.0	98.0
OG0006428	275.6666666666667	274.0	279.0	256.0	282.0	276.5
OG0006429	82.88888888888889	84.0	83.0	77.0	81.5	88.0
OG0006430	888.5555555555555	881.0	893.5	880.0	896.0	896.0
OG0006431	399.3333333333333	0	329.2	344.0	524.0	556.0
OG0006432	86.55555555555556	76.25	85.33333333333333	0	109.0	0
OG0006433	531.3333333333334	437.0	522.6666666666666	586.0	583.0	588.0
OG0006434	329.0	343.0	323.0	334.0	326.4	329.0
OG0006435	134.77777777777777	139.0	132.66666666666666	0	134.0	144.0
OG0006436	213.22222222222223	314.0	185.6	121.0	293.0	263.0
OG0006437	202.88888888888889	206.0	210.0	210.0	191.66666666666666	205.0
OG0006438	676.5555555555555	674.5	682.0	677.0	665.0	676.0
OG0006439	148.88888888888889	145.0	141.0	143.0	201.0	146.0
OG0006440	267.77777777777777	0	279.0	273.0	259.25	263.0
OG0006441	425.6666666666667	403.5	400.5	432.0	445.0	450.5
OG0006442	204.33333333333334	211.5	191.5	0	194.5	221.0
OG0006443	394.6666666666667	402.0	412.75	390.0	389.0	331.0
OG0006444	317.6666666666667	308.0	337.25	136.0	0	355.3333333333333
OG0006445	261.22222222222223	165.0	253.33333333333334	245.0	374.0	281.0
OG0006446	180.55555555555554	180.0	180.0	180.0	185.0	180.0
OG0006447	624.0	634.0	614.8	634.0	641.0	633.0
OG0006448	508.0	432.0	484.5	545.0	519.0	521.5
OG0006449	157.77777777777777	0	156.0	0	166.0	154.0
OG0006450	394.77777777777777	474.0	406.0	481.0	482.0	212.0
OG0006451	424.0	465.0	462.0	0	335.0	498.0
OG0006452	419.6666666666667	470.0	410.8	409.0	421.0	423.0
OG0006453	449.0	505.0	491.6666666666667	371.0	393.6666666666667	509.0
OG0006454	382.55555555555554	323.0	410.0	400.5	414.0	381.0
OG0006455	955.0	748.5	1025.5	945.0	1040.0	1011.0
OG0006456	535.8888888888889	411.0	549.3333333333334	0	560.0	548.0
OG0006457	121.44444444444444	58.0	108.0	0	132.42857142857142	0
OG0006458	303.3333333333333	290.0	305.0	0	305.0	305.0
OG0006459	613.0	533.0	643.0	0	669.0	660.0
OG0006460	559.3333333333334	561.0	564.4	0	520.0	611.0
OG0006461	244.66666666666666	241.0	243.33333333333334	288.0	223.5	255.0
OG0006462	1209.4444444444443	1018.0	1179.25	1328.0	1290.0	1514.0
OG0006463	222.88888888888889	226.0	222.33333333333334	226.0	220.0	223.5
OG0006464	382.3333333333333	352.0	369.0	367.0	461.0	392.5
OG0006465	85.11111111111111	102.0	61.0	105.0	100.0	66.0
OG0006466	709.1111111111111	722.0	704.6666666666666	0	722.0	700.6666666666666
OG0006467	245.66666666666666	258.0	244.0	0	244.0	245.0
OG0006468	330.0	330.5	290.6666666666667	364.0	380.0	329.0
OG0006469	253.11111111111111	243.0	246.0	243.0	317.0	245.5
OG0006470	208.33333333333334	214.0	195.8	229.0	213.0	240.0
OG0006471	372.44444444444446	197.5	362.0	494.0	506.0	509.0
OG0006472	362.22222222222223	0	361.6666666666667	300.0	281.5	437.3333333333333
OG0006473	320.8888888888889	304.5	311.8	0	361.0	359.0
OG0006474	166.55555555555554	0	163.75	0	0	189.0
OG0006475	392.55555555555554	466.0	391.2	320.0	395.0	396.0
OG0006476	411.77777777777777	420.6666666666667	349.6666666666667	489.0	454.0	452.0
OG0006477	145.77777777777777	115.0	147.75	153.0	168.0	142.5
OG0006478	199.66666666666666	200.5	200.0	0	200.0	198.0
OG0006479	183.44444444444446	185.0	185.0	0	178.0	185.0
OG0006480	286.3333333333333	287.0	281.0	286.3333333333333	291.0	287.0
OG0006481	243.33333333333334	222.0	252.0	0	246.0	246.0
OG0006482	341.8888888888889	433.0	329.5	601.0	448.0	138.5
OG0006483	886.7777777777778	609.0	940.5	0	895.0	955.5
OG0006484	123.33333333333333	119.0	124.0	0	123.0	124.0
OG0006485	206.55555555555554	212.0	212.0	0	195.66666666666666	212.0
OG0006486	576.1111111111111	578.5	566.0	0	579.0	586.0
OG0006487	579.8888888888889	613.0	602.5	543.5	619.0	608.0
OG0006488	371.0	378.0	369.5	381.0	357.5	370.0
OG0006489	505.6666666666667	591.5	631.0	629.0	369.25	631.0
OG0006490	279.22222222222223	290.0	277.6666666666667	314.0	262.3333333333333	289.0
OG0006491	567.5555555555555	638.0	510.5	0	565.0	612.5
OG0006492	370.0	391.0	367.5	392.0	349.5	414.0
OG0006493	91.33333333333333	54.5	88.0	102.0	117.5	98.0
OG0006494	343.55555555555554	354.5	343.6666666666667	311.0	357.5	326.0
OG0006495	615.2222222222222	546.5	612.3333333333334	0	646.6666666666666	667.0
OG0006496	314.44444444444446	347.0	327.0	249.0	336.0	341.0
OG0006497	488.55555555555554	474.3333333333333	491.3333333333333	494.0	515.0	491.0
OG0006498	237.77777777777777	97.0	239.66666666666666	283.0	283.0	237.5
OG0006499	325.22222222222223	333.0	335.3333333333333	335.0	292.5	335.0
OG0006500	1066.2222222222222	921.6666666666666	1086.0	1232.0	1111.0	1084.0
OG0006501	169.0	140.0	174.5	146.0	177.5	182.0
OG0006502	99.88888888888889	101.66666666666667	97.0	101.0	101.0	97.0
OG0006503	264.22222222222223	259.5	265.5	265.5	268.0	264.5
OG0006504	319.6666666666667	227.25	397.5	396.0	384.0	393.0
OG0006505	144.66666666666666	143.0	143.25	155.0	140.0	145.5
OG0006506	420.1111111111111	163.66666666666666	540.3333333333334	0	530.5	608.0
OG0006507	413.6666666666667	393.0	433.0	432.0	423.0	405.6666666666667
OG0006508	450.0	460.5	447.0	447.0	447.0	447.0
OG0006509	391.44444444444446	334.3333333333333	465.5	398.0	346.0	499.0
OG0006510	349.6666666666667	355.5	350.0	330.0	352.0	351.0
OG0006511	349.8888888888889	0	371.3333333333333	342.0	271.0	467.0
OG0006512	201.33333333333334	172.0	216.5	215.0	178.0	212.0
OG0006513	612.5555555555555	655.0	651.0	474.0	652.0	652.5
OG0006514	485.0	409.0	506.2	0	510.0	506.0
OG0006515	373.0	379.5	371.2	0	372.0	370.0
OG0006516	1331.3333333333333	1255.0	1247.6666666666667	2002.0	1240.0	1251.0
OG0006517	219.55555555555554	220.0	220.0	220.0	216.0	220.0
OG0006518	372.1111111111111	332.5	369.0	0	391.5	397.0
OG0006519	183.88888888888889	185.0	184.0	0	182.5	185.0
OG0006520	335.3333333333333	352.0	321.5	305.0	355.3333333333333	347.0
OG0006521	584.4444444444445	599.5	570.5	545.0	641.0	593.0
OG0006522	469.0	276.0	532.0	0	494.0	553.0
OG0006523	136.11111111111111	135.0	136.0	136.0	139.0	136.0
OG0006524	417.6666666666667	417.6666666666667	413.0	408.0	433.0	426.0
OG0006525	432.55555555555554	476.0	456.6666666666667	450.0	341.5	457.0
OG0006526	361.1111111111111	373.0	362.2	322.0	383.0	361.0
OG0006527	820.3333333333334	744.5	877.0	869.0	897.0	620.0
OG0006528	257.0	154.0	262.4	0	289.0	279.0
OG0006529	381.44444444444446	365.5	387.0	386.0	388.0	384.0
OG0006530	413.8888888888889	414.0	414.5	0	426.0	409.0
OG0006531	169.66666666666666	134.0	190.75	0	177.0	185.0
OG0006532	318.1111111111111	297.5	311.0	338.0	326.0	345.0
OG0006533	236.55555555555554	196.0	256.0	257.0	256.0	228.0
OG0006534	203.77777777777777	210.0	205.66666666666666	0	213.0	185.5
OG0006535	213.33333333333334	113.0	269.6666666666667	223.0	237.0	312.0
OG0006536	153.33333333333334	180.0	177.5	133.0	120.0	169.5
OG0006537	461.77777777777777	358.6666666666667	535.5	0	489.6666666666667	540.0
OG0006538	381.22222222222223	388.0	383.75	391.0	367.0	383.0
OG0006539	361.8888888888889	407.0	339.3333333333333	376.0	414.5	313.5
OG0006540	558.4444444444445	512.0	589.0	557.0	611.0	555.0
OG0006541	457.77777777777777	431.4	494.5	0	479.0	495.0
OG0006542	154.22222222222223	0	153.2	0	150.0	161.0
OG0006543	453.44444444444446	342.0	480.0	510.0	422.6666666666667	521.0
OG0006544	381.0	394.3333333333333	374.5	339.0	385.0	388.0
OG0006545	135.0	194.0	126.25	0	135.0	127.0
OG0006546	206.33333333333334	198.0	228.0	205.25	211.0	188.0
OG0006547	142.77777777777777	105.0	139.2	0	177.0	153.5
OG0006548	125.33333333333333	125.0	125.0	126.0	127.0	125.0
OG0006549	199.0	177.5	214.0	186.5	209.0	222.0
OG0006550	269.55555555555554	269.0	269.6	0	269.0	271.0
OG0006551	533.3333333333334	524.0	535.0	545.0	535.0	534.0
OG0006552	180.88888888888889	180.66666666666666	183.33333333333334	0	177.0	179.5
OG0006553	245.11111111111111	245.0	247.0	0	243.0	244.5
OG0006554	545.8888888888889	502.0	574.3333333333334	480.0	560.0	573.0
OG0006555	649.8888888888889	642.0	634.3333333333334	0	665.3333333333334	654.0
OG0006556	676.6666666666666	571.0	646.3333333333334	796.0	639.5	709.0
OG0006557	372.3333333333333	349.0	381.6666666666667	0	373.5	370.0
OG0006558	227.55555555555554	131.5	252.5	0	242.5	290.0
OG0006559	240.66666666666666	240.33333333333334	241.33333333333334	0	238.0	241.5
OG0006560	260.1111111111111	275.0	268.0	244.5	247.0	293.0
OG0006561	264.55555555555554	293.0	263.25	0	235.5	282.0
OG0006562	791.4444444444445	773.6	1110.0	0	1041.0	552.0
OG0006563	577.5555555555555	571.0	575.6666666666666	0	569.5	595.0
OG0006564	130.55555555555554	123.75	120.0	0	211.0	114.5
OG0006565	301.3333333333333	293.0	315.0	0	329.0	266.0
OG0006566	601.3333333333334	498.0	631.0	0	556.5	636.0
OG0006567	149.88888888888889	143.0	155.0	0	159.0	154.0
OG0006568	186.11111111111111	216.0	193.25	207.0	219.0	130.0
OG0006569	1535.0	1258.0	1729.0	1463.6666666666667	1724.5	1730.0
OG0006570	763.1111111111111	762.0	766.5	0	768.6666666666666	755.6666666666666
OG0006571	393.3333333333333	377.3333333333333	355.3333333333333	0	466.0	438.0
OG0006572	292.1111111111111	258.0	287.6	0	311.0	311.0
OG0006573	460.55555555555554	258.0	464.0	541.0	541.0	474.5
OG0006574	530.0	518.6	576.0	459.0	574.0	568.0
OG0006575	343.22222222222223	276.5	399.0	394.0	390.0	401.0
OG0006576	289.55555555555554	302.0	288.0	274.0	288.5	294.5
OG0006577	785.6666666666666	790.5	765.3333333333334	0	783.0	814.0
OG0006578	399.8888888888889	279.0	418.6666666666667	414.0	411.0	411.0
OG0006579	489.55555555555554	473.0	492.0	506.0	491.0	494.0
OG0006580	162.0	173.0	169.33333333333334	0	166.0	92.0
OG0006581	333.22222222222223	332.0	332.0	338.0	336.5	328.0
OG0006582	229.22222222222223	247.0	247.0	121.0	235.66666666666666	247.0
OG0006583	251.66666666666666	208.75	283.0	0	0	298.0
OG0006584	307.0	317.0	304.5	308.0	302.0	305.5
OG0006585	200.0	200.0	200.0	200.0	200.0	200.0
OG0006586	558.2222222222222	592.0	567.3333333333334	553.0	547.0	543.3333333333334
OG0006587	283.8888888888889	217.0	273.6666666666667	309.0	308.0	283.0
OG0006588	79.22222222222223	81.8	79.0	0	75.0	0
OG0006589	165.44444444444446	177.0	162.66666666666666	162.0	150.0	167.5
OG0006590	461.44444444444446	427.0	490.0	461.0	491.0	478.0
OG0006591	474.1111111111111	395.0	483.0	484.0	480.0	496.0
OG0006592	459.8888888888889	265.0	475.25	0	496.0	492.3333333333333
OG0006593	565.5555555555555	546.0	590.0	0	525.0	588.0
OG0006594	458.55555555555554	369.0	482.5	0	519.0	508.5
OG0006595	196.55555555555554	127.0	207.5	214.0	200.0	199.0
OG0006596	242.33333333333334	0	259.0	240.0	221.5	278.0
OG0006597	529.0	524.0	525.25	0	535.0	533.0
OG0006598	970.5555555555555	899.6666666666666	1005.5	0	995.0	1019.0
OG0006599	321.6666666666667	293.0	319.8	322.0	329.0	352.0
OG0006600	104.77777777777777	89.0	106.0	106.0	109.0	106.0
OG0006601	570.0	530.0	526.0	744.0	574.0	561.0
OG0006602	168.77777777777777	0	204.8	113.0	123.0	136.0
OG0006603	478.77777777777777	473.5	476.0	0	481.0	486.0
OG0006604	401.55555555555554	415.0	432.5	407.0	374.0	431.0
OG0006605	329.8888888888889	306.75	348.3333333333333	0	349.0	348.0
OG0006606	177.0	0	169.5	0	171.0	186.0
OG0006607	483.55555555555554	378.3333333333333	494.25	0	686.0	554.0
OG0006608	495.3333333333333	504.0	502.75	431.0	0	504.0
OG0006609	313.22222222222223	319.0	292.0	0	344.0	271.0
OG0006610	328.44444444444446	102.5	372.0	417.0	424.0	422.0
OG0006611	80.0	0	77.0	81.0	74.0	103.0
OG0006612	616.3333333333334	566.0	611.5	0	702.0	610.0
OG0006613	475.55555555555554	445.5	450.3333333333333	0	514.5	504.5
OG0006614	278.6666666666667	279.0	281.3333333333333	0	272.5	280.5
OG0006615	560.4444444444445	536.0	569.0	565.0	566.0	569.0
OG0006616	442.44444444444446	173.5	500.0	409.0	620.0	606.0
OG0006617	568.0	566.0	582.0	0	529.0	580.6666666666666
OG0006618	232.22222222222223	75.0	317.0	0	191.75	297.0
OG0006619	143.88888888888889	127.66666666666667	155.0	0	146.5	154.0
OG0006620	358.55555555555554	359.0	358.0	359.3333333333333	358.0	358.0
OG0006621	275.0	0	263.6	0	293.3333333333333	277.0
OG0006622	107.11111111111111	88.0	104.75	0	116.5	112.0
OG0006623	236.33333333333334	54.0	280.2	299.0	93.0	280.0
OG0006624	1709.111111111111	1077.0	1898.3333333333333	2153.0	2177.0	2126.0
OG0006625	611.1111111111111	0	611.0	0	0	611.3333333333334
OG0006626	193.0	190.0	196.5	192.0	190.0	189.0
OG0006627	580.3333333333334	526.0	620.3333333333334	574.0	552.5	631.0
OG0006628	367.44444444444446	305.0	354.3333333333333	382.5	379.0	397.5
OG0006629	138.11111111111111	154.0	138.66666666666666	108.0	153.0	137.33333333333334
OG0006630	467.55555555555554	439.3333333333333	481.0	520.0	511.5	433.0
OG0006631	271.77777777777777	276.0	269.3333333333333	277.0	268.0	265.0
OG0006632	1096.111111111111	921.0	1231.0	0	1241.0	1247.0
OG0006633	91.44444444444444	95.0	84.66666666666667	0	94.0	96.0
OG0006634	578.4444444444445	56.0	458.0	0	684.6	811.0
OG0006635	142.22222222222223	159.0	140.0	0	133.0	138.0
OG0006636	682.5555555555555	695.5	792.5	0	826.0	378.0
OG0006637	291.0	174.0	292.5	337.0	301.0	336.0
OG0006638	89.22222222222223	89.0	89.75	94.0	84.0	88.5
OG0006639	146.77777777777777	0	146.75	151.5	146.0	142.5
OG0006640	840.0	994.0	813.4	0	837.5	824.0
OG0006641	445.77777777777777	422.0	478.0	482.0	406.0	467.0
OG0006642	573.6666666666666	162.0	648.0	484.0	633.0	644.0
OG0006643	1475.3333333333333	1111.5	1571.3333333333333	0	1449.5	1721.0
OG0006644	425.1111111111111	324.0	461.0	453.0	451.25	459.0
OG0006645	229.44444444444446	236.0	227.16666666666666	0	233.0	233.0
OG0006646	274.55555555555554	180.0	294.6666666666667	301.0	296.0	334.0
